area,int_sqft,n_bedroom,n_bathroom,n_room,park_facil,utility_avail,street,mzzone,sales_price,house_age,buildtype_Commercial,buildtype_House,buildtype_Others
6,1763,1,1,4,1,2,1,3,12136090,32,0,1,0
2,858,1,1,3,1,0,2,3,8905710,19,0,0,1
3,1943,3,2,5,0,0,2,2,15165030,29,1,0,0
3,1920,3,2,5,0,1,0,2,8905640,52,0,0,1
0,672,1,1,2,1,1,0,3,5623500,18,0,1,0
2,912,1,1,3,1,1,2,4,9962690,7,0,0,1
0,584,1,1,2,1,2,0,1,5109750,45,1,0,0
4,2222,4,2,6,1,2,2,4,18726320,6,1,0,0
5,1939,2,1,5,1,0,0,4,21198330,29,1,0,0
0,1420,2,2,4,0,1,2,1,7132750,7,0,0,1
5,1993,2,1,5,1,0,1,4,13575070,36,0,1,0
6,1818,2,1,5,1,1,0,5,13267610,28,0,1,0
0,1459,2,2,4,1,2,1,0,9605500,50,1,0,0
3,1889,3,2,5,1,1,1,0,8941450,20,0,1,0
2,1155,1,1,3,1,1,0,5,9784500,18,0,1,0
5,1707,1,1,4,1,2,2,3,20399250,25,1,0,0
1,896,1,1,3,0,1,2,0,6226140,16,0,1,0
3,1972,3,2,5,0,1,0,5,10282630,14,0,1,0
3,1506,2,1,4,1,2,0,3,8202120,41,0,1,0
2,868,1,1,3,1,0,2,4,8634900,38,0,1,0
5,1661,1,1,4,1,1,0,3,18792260,18,1,0,0
2,962,1,1,3,1,1,1,3,12288650,15,1,0,0
4,1609,2,1,4,1,1,2,5,11311420,22,0,0,1
2,1250,2,1,4,1,1,2,3,10236350,5,0,1,0
5,1796,1,1,4,1,1,2,3,13800280,45,0,0,1
0,909,1,1,3,0,1,1,3,5844625,27,0,0,1
3,1930,3,2,5,0,0,2,5,11853530,44,0,0,1
5,2000,2,1,5,0,1,2,3,21336660,23,1,0,0
1,949,1,1,3,1,1,0,0,6620420,28,0,0,1
5,1639,1,1,4,0,1,2,3,17976550,40,1,0,0
2,923,1,1,3,1,0,0,4,7681650,39,0,1,0
0,502,1,1,2,0,1,1,2,5358500,18,1,0,0
3,1511,2,1,4,1,0,2,4,10369970,16,0,1,0
1,873,1,1,3,1,1,1,4,12590580,12,1,0,0
4,2155,3,2,5,0,2,2,4,11217480,24,0,1,0
1,647,1,1,2,1,1,1,2,7204440,16,0,1,0
2,934,1,1,3,1,1,0,5,9387330,21,0,0,1
4,2251,4,2,6,1,2,1,5,12992320,26,0,1,0
0,670,1,1,2,1,0,0,1,4513000,20,0,1,0
0,1343,2,2,4,0,0,0,0,7585000,36,1,0,0
2,1021,1,1,3,1,1,0,4,12605100,18,1,0,0
0,882,1,1,2,0,1,0,1,5447000,48,1,0,0
3,1573,2,1,4,0,1,0,3,8024600,20,0,1,0
5,1979,2,1,5,0,1,0,3,20203750,20,1,0,0
6,1926,2,1,5,0,2,0,5,21006920,31,1,0,0
0,1347,2,2,4,0,1,0,4,6374000,50,0,1,0
6,1760,1,1,4,1,0,1,3,19430380,29,1,0,0
4,1776,2,1,4,1,1,1,3,15140080,24,1,0,0
2,1037,1,1,3,1,1,1,5,9966200,12,0,1,0
0,1365,2,2,4,1,2,1,1,7729875,6,0,0,1
0,1179,1,1,3,0,1,0,5,10175500,14,1,0,0
5,1514,1,1,4,1,0,1,3,11978250,9,0,0,1
2,1103,1,1,3,1,1,0,5,13622050,11,1,0,0
2,878,1,1,3,0,1,2,5,8960460,36,0,0,1
5,1571,1,1,4,0,0,1,4,17542930,34,1,0,0
3,1502,2,1,4,0,0,1,2,7489210,53,0,0,1
3,1737,2,1,4,0,1,0,0,7688390,7,0,0,1
0,1252,1,1,3,1,0,2,5,9951000,10,0,0,1
0,1584,2,2,4,1,1,1,0,6972000,28,0,1,0
5,1658,1,1,4,0,0,1,5,12547180,42,0,0,1
5,1833,2,1,5,1,0,2,5,21926630,29,1,0,0
2,1057,1,1,3,1,1,2,5,10186950,33,0,1,0
0,871,1,1,2,0,0,0,5,6491375,19,0,0,1
2,844,1,1,3,0,1,0,4,7676730,19,0,0,1
5,1741,1,1,4,0,1,2,5,20560910,33,1,0,0
4,2497,4,2,6,1,2,2,4,14367780,22,0,0,1
0,1265,1,1,3,0,1,0,4,6927750,11,0,1,0
5,1769,1,1,4,1,0,2,5,15502160,22,0,0,1
6,1902,2,1,5,1,1,0,3,13780420,28,0,0,1
4,1895,3,2,5,0,1,2,5,16234440,22,1,0,0
4,1531,2,1,4,1,2,2,3,13926940,17,1,0,0
3,1838,3,2,5,0,0,2,2,9660660,53,0,0,1
1,1288,2,2,4,0,2,2,4,10621695,13,0,1,0
5,1738,1,1,4,0,2,1,5,13104880,42,0,0,1
0,1010,1,1,3,1,1,0,0,6787250,43,1,0,0
1,909,1,1,3,0,2,1,0,9812105,7,1,0,0
3,1635,2,1,4,1,0,0,3,13836800,35,1,0,0
0,744,1,1,2,0,1,2,2,5236000,48,0,0,1
0,945,1,1,3,0,1,1,1,4941000,18,0,1,0
2,1063,1,1,3,1,0,2,5,10072650,31,0,1,0
5,1823,2,1,5,0,1,0,4,19103360,43,1,0,0
4,1358,2,1,4,0,1,2,4,9324040,14,0,0,1
3,1870,3,2,5,0,2,2,0,8543280,29,0,1,0
2,1207,2,1,4,0,2,1,3,8929340,33,0,0,1
5,1892,2,1,5,0,2,0,3,13082710,5,0,0,1
3,1857,3,2,5,0,2,2,3,10738570,31,0,0,1
1,1296,2,2,4,1,2,0,5,11651505,27,0,0,1
2,1012,1,1,3,1,1,1,3,8331850,27,0,1,0
2,733,1,1,2,0,2,2,3,7319850,23,0,1,0
0,1224,1,1,3,1,2,1,5,11543250,35,1,0,0
3,1587,2,1,4,0,0,1,1,7299610,53,0,0,1
2,858,1,1,3,0,0,1,5,8617960,18,0,0,1
2,830,1,1,3,1,1,1,5,11842250,39,1,0,0
3,1665,2,1,4,0,1,0,3,7516880,44,0,1,0
1,1003,1,1,3,1,0,2,1,12344390,26,1,0,0
2,867,1,1,3,1,0,1,5,9455790,28,0,0,1
2,1081,1,1,3,1,2,2,4,10908570,4,0,0,1
3,1976,3,2,5,1,0,0,3,15256080,49,1,0,0
2,1118,1,1,3,0,2,2,3,8688350,37,0,1,0
0,1283,1,1,3,0,1,2,4,8177125,34,0,0,1
2,889,1,1,3,1,1,1,3,11546650,23,1,0,0
4,2236,4,2,6,1,1,1,4,12734420,25,0,0,1
4,2113,3,2,5,0,1,2,3,16129140,17,1,0,0
6,1843,2,1,5,0,0,2,4,20889760,33,1,0,0
4,1795,3,2,5,1,1,1,4,11511100,10,0,0,1
1,1070,1,1,3,0,1,1,3,7770395,33,0,1,0
6,1545,1,1,4,0,2,0,4,16838870,31,1,0,0
3,1700,2,1,4,1,0,0,4,14602040,22,1,0,0
6,1511,1,1,4,0,1,2,4,12703130,10,0,0,1
2,1104,1,1,3,0,1,0,4,8265980,14,0,0,1
1,771,1,1,2,0,2,0,5,8358575,5,0,1,0
4,1605,2,1,4,1,1,1,4,10918260,8,0,0,1
5,1558,1,1,4,1,1,0,3,11950360,11,0,0,1
4,1550,2,1,4,0,1,1,4,9084140,7,0,1,0
2,853,1,1,3,1,1,0,4,11278550,17,1,0,0
1,948,1,1,3,1,2,2,0,7168585,39,0,1,0
0,942,1,1,3,1,1,2,0,5255750,41,0,1,0
2,1102,1,1,3,0,1,1,4,8446600,28,0,1,0
2,823,1,1,3,1,1,1,3,7791750,13,0,1,0
6,1792,1,1,4,1,1,1,5,14993670,18,0,0,1
2,871,1,1,3,1,0,1,4,8742520,31,0,0,1
3,1644,2,1,4,1,2,0,0,7866010,23,0,1,0
2,1081,1,1,3,1,1,1,3,8847900,10,0,1,0
4,1759,2,1,4,0,1,2,5,10392560,18,0,1,0
5,1611,1,1,4,1,1,2,5,14309040,28,0,0,1
2,1138,1,1,3,1,1,2,3,10032310,27,0,0,1
5,1886,2,1,5,1,0,0,3,20007810,18,1,0,0
4,2207,3,2,5,0,1,2,3,10327100,25,0,1,0
4,1678,2,1,4,0,2,1,3,13239280,24,1,0,0
2,886,1,1,3,1,1,2,5,13510550,17,1,0,0
5,1691,1,1,4,0,1,1,3,18132160,23,1,0,0
1,1278,2,2,4,0,2,2,5,11818860,24,0,0,1
6,1835,2,1,5,1,0,0,5,20990270,11,1,0,0
5,1827,2,1,5,0,0,2,3,12184280,44,0,1,0
0,922,1,1,3,1,1,1,0,6660500,42,1,0,0
2,1207,2,1,4,0,1,0,5,13690650,31,1,0,0
2,870,1,1,3,1,1,0,5,8169350,33,0,1,0
3,1651,2,1,4,0,2,0,0,7102330,19,0,0,1
1,846,1,1,3,0,1,1,0,8425520,28,1,0,0
2,1085,1,1,3,0,1,1,5,12732500,38,1,0,0
2,1166,1,1,3,1,2,1,4,14814550,13,1,0,0
1,601,1,1,2,0,1,1,3,6059870,18,0,1,0
0,711,1,1,2,0,1,1,2,4188750,47,0,1,0
2,1005,1,1,3,1,1,0,3,8536600,9,0,0,1
3,1554,2,1,4,0,0,2,2,8359690,12,0,1,0
0,1245,1,1,3,1,1,0,4,10972000,28,1,0,0
3,1783,2,1,4,1,2,1,4,11793060,28,0,0,1
2,909,1,1,3,0,1,1,4,8083950,5,0,1,0
2,1214,2,1,4,0,1,1,3,12840250,27,1,0,0
3,1743,2,1,4,1,1,2,0,9392380,44,0,0,1
2,1035,1,1,3,0,0,2,5,13223000,4,1,0,0
6,1848,2,1,5,1,2,2,4,14328620,16,0,1,0
3,1880,3,2,5,1,0,1,2,15189120,31,1,0,0
6,1790,1,1,4,1,1,0,5,13715380,39,0,0,1
2,862,1,1,3,1,1,2,5,13281200,4,1,0,0
2,927,1,1,3,0,1,1,4,11316450,15,1,0,0
2,1088,1,1,3,0,1,1,3,7525650,19,0,1,0
0,1362,2,2,4,0,1,0,5,7413750,25,0,1,0
6,1754,1,1,4,1,1,2,3,14008530,28,0,0,1
2,1097,1,1,3,0,2,1,5,9349850,15,0,1,0
1,1295,2,2,4,0,0,2,0,7527770,18,0,1,0
3,1607,2,1,4,1,2,1,4,14962620,21,1,0,0
0,1606,2,2,4,1,0,2,0,7629750,17,0,1,0
0,1291,1,1,3,1,1,0,5,8096500,24,0,1,0
4,1418,2,1,4,1,2,2,3,9354620,11,0,1,0
4,1317,1,1,3,0,1,2,3,11548600,20,1,0,0
5,1832,2,1,5,0,0,2,4,20686670,21,1,0,0
1,993,1,1,3,1,0,2,0,7238630,22,0,1,0
1,1153,1,1,3,0,2,2,4,9814930,22,0,1,0
2,724,1,1,2,1,2,1,3,8052400,4,0,1,0
4,1582,2,1,4,1,1,1,4,9866820,11,0,1,0
0,1115,1,1,3,0,0,0,4,9161750,13,1,0,0
1,1112,1,1,3,0,1,1,0,6076595,33,0,1,0
0,1678,2,2,4,1,1,0,1,7001750,45,0,1,0
0,806,1,1,2,1,2,0,0,5468500,50,1,0,0
3,1503,2,1,4,0,2,0,3,12089360,33,1,0,0
4,2346,4,2,6,1,1,2,4,12814080,14,0,1,0
0,839,1,1,2,0,1,1,1,6179750,33,1,0,0
2,760,1,1,2,0,1,2,5,8523750,5,0,1,0
0,1506,2,2,4,1,1,0,1,9940500,42,1,0,0
3,1640,2,1,4,1,1,2,3,9975260,28,0,1,0
0,896,1,1,3,1,1,1,3,6934500,30,0,0,1
0,1409,2,2,4,1,1,1,3,8826875,8,0,0,1
4,1633,2,1,4,0,1,1,4,9751820,28,0,0,1
2,1139,1,1,3,1,1,1,4,14441850,15,1,0,0
2,1101,1,1,3,1,1,0,5,13641050,35,1,0,0
4,2396,4,2,6,1,1,1,5,12728180,19,0,1,0
2,1119,1,1,3,1,1,2,5,10386800,36,0,1,0
5,1857,2,1,5,1,2,1,5,15740140,29,0,0,1
6,1886,2,1,5,1,2,2,3,13952630,14,0,1,0
3,1692,2,1,4,0,2,2,4,10012960,23,0,1,0
3,1655,2,1,4,1,0,0,3,13723030,9,1,0,0
0,622,1,1,2,1,0,1,3,6034000,8,0,1,0
3,1647,2,1,4,0,0,0,2,6866800,40,0,1,0
1,1239,2,2,4,0,0,0,4,10009165,11,0,0,1
4,1471,2,1,4,1,1,2,5,11350880,13,0,0,1
4,1505,2,1,4,1,1,1,4,10005620,26,0,0,1
2,916,1,1,3,1,0,1,4,8847420,38,0,0,1
1,693,1,1,2,0,1,2,1,6241800,20,0,0,1
3,1852,3,2,5,0,1,0,2,7754200,45,0,1,0
2,1191,1,1,3,1,1,1,3,13752850,7,1,0,0
2,1061,1,1,3,1,0,1,5,10074070,38,0,0,1
4,2493,4,2,6,0,1,1,3,12152660,10,0,0,1
2,1015,1,1,3,0,1,1,3,7568500,10,0,1,0
4,1911,3,2,5,0,2,1,5,10574160,18,0,1,0
2,1287,2,1,4,0,1,2,4,9966350,13,0,1,0
0,1576,2,2,4,1,0,1,5,9765250,15,0,1,0
2,840,1,1,3,0,0,2,5,8595550,21,0,0,1
3,1626,2,1,4,1,1,0,3,9000960,38,0,0,1
2,1262,2,1,4,0,2,1,3,13214700,38,1,0,0
2,1261,2,1,4,1,1,2,4,11037750,21,0,1,0
2,1015,1,1,3,0,1,2,4,9168900,17,0,0,1
2,1195,1,1,3,1,2,1,4,14168750,37,1,0,0
2,800,1,1,2,1,0,1,3,7959100,14,0,0,1
3,1873,3,2,5,1,0,0,4,15421030,39,1,0,0
4,2207,3,2,5,0,2,2,3,10698900,15,0,1,0
3,1732,2,1,4,0,1,1,3,13955470,36,1,0,0
2,961,1,1,3,1,1,1,4,12661850,19,1,0,0
3,1986,3,2,5,0,2,0,5,10360480,54,0,0,1
5,1823,2,1,5,1,0,2,4,14531570,24,0,0,1
2,830,1,1,3,0,1,0,3,6416600,22,0,0,1
2,724,1,1,2,1,2,1,3,10529400,4,1,0,0
2,1007,1,1,3,0,1,0,3,7456590,20,0,0,1
3,1875,3,2,5,0,1,0,4,15062480,19,1,0,0
1,1150,1,1,3,0,0,0,2,11660780,12,1,0,0
3,1693,2,1,4,1,1,0,0,12759490,22,1,0,0
3,1538,2,1,4,0,1,1,1,6831380,34,0,1,0
5,1993,2,1,5,0,2,2,5,23314580,19,1,0,0
1,926,1,1,3,0,1,1,5,12310870,38,1,0,0
5,1994,2,1,5,1,1,2,5,15147490,12,0,1,0
2,1061,1,1,3,0,2,2,4,9400670,26,0,0,1
5,1803,2,1,5,1,1,1,3,12827720,26,0,1,0
3,1664,2,1,4,1,2,1,2,14299300,15,1,0,0
1,978,1,1,3,0,1,0,3,6803175,25,0,1,0
6,1914,2,1,5,1,0,0,5,13409070,16,0,1,0
3,1668,2,1,4,0,1,1,2,9034940,22,0,0,1
1,1205,2,2,4,0,1,1,4,14279490,6,1,0,0
0,685,1,1,2,0,1,2,3,5693500,20,0,1,0
4,2088,3,2,5,0,2,2,4,11028940,27,0,1,0
2,1014,1,1,3,1,1,1,5,10742130,13,0,0,1
2,806,1,1,3,1,1,2,3,7778900,34,0,1,0
3,1545,2,1,4,1,0,2,2,9674790,22,0,0,1
2,1045,1,1,3,0,1,2,5,13520850,11,1,0,0
6,1951,2,1,5,1,0,0,3,13576610,43,0,0,1
0,898,1,1,3,0,2,0,2,5164250,34,0,0,1
4,2339,4,2,6,1,1,2,3,18829680,14,1,0,0
4,2379,4,2,6,0,1,1,5,11896620,21,0,1,0
0,1692,2,2,4,1,1,2,4,9966750,9,0,1,0
4,2352,4,2,6,1,1,2,5,14404780,17,0,0,1
2,1114,1,1,3,1,1,2,4,9738300,34,0,1,0
5,1890,2,1,5,1,1,2,3,13383450,40,0,1,0
4,2363,4,2,6,0,2,1,4,11472860,23,0,1,0
3,1527,2,1,4,0,2,0,3,12148390,32,1,0,0
4,2193,3,2,5,1,1,1,5,13491940,24,0,0,1
1,1206,2,2,4,1,1,0,2,9378105,7,0,0,1
2,728,1,1,2,1,0,2,3,7705900,14,0,1,0
2,1231,2,1,4,1,1,0,4,9540150,13,0,1,0
3,1735,2,1,4,1,1,1,3,15000180,24,1,0,0
0,1266,1,1,3,1,1,0,3,6801500,22,0,1,0
3,1977,3,2,5,0,0,0,2,7829240,52,0,1,0
6,1915,2,1,5,1,0,0,5,13464510,28,0,1,0
2,1295,2,1,4,1,1,2,5,11553400,35,0,0,1
2,749,1,1,2,0,1,0,4,9544150,5,1,0,0
6,1884,2,1,5,1,0,0,3,20497670,11,1,0,0
4,1361,2,1,4,1,1,2,4,10637520,5,0,0,1
4,1934,3,2,5,0,1,2,5,10915660,23,0,1,0
2,1055,1,1,3,1,2,1,5,10013250,27,0,1,0
2,851,1,1,3,1,0,2,5,10199620,5,0,0,1
2,1118,1,1,3,1,1,0,3,8154400,20,0,1,0
0,1451,2,2,4,0,1,0,2,5489750,39,0,1,0
4,2470,4,2,6,0,2,1,4,11632500,25,0,1,0
2,935,1,1,3,0,2,0,4,11056500,6,1,0,0
4,2500,4,2,6,0,1,1,5,12113600,30,0,1,0
5,1984,2,1,5,0,1,2,3,20654230,34,1,0,0
5,1818,2,1,5,0,2,2,5,15025660,26,0,0,1
3,1741,2,1,4,0,1,0,5,10991250,5,0,0,1
2,1065,1,1,3,0,1,1,4,8934000,37,0,0,1
2,858,1,1,3,0,1,2,4,11597500,14,1,0,0
2,702,1,1,2,0,2,1,3,6437350,17,0,1,0
0,613,1,1,2,0,2,2,0,4004250,17,0,1,0
5,1896,2,1,5,0,2,1,4,20684660,28,1,0,0
0,833,1,1,2,0,2,0,0,3267125,43,0,0,1
4,2047,3,2,5,0,1,2,5,12402500,8,0,0,1
6,1579,1,1,4,1,2,2,4,19124310,43,1,0,0
2,988,1,1,3,1,2,1,3,12019650,34,1,0,0
6,1667,1,1,4,1,1,0,5,13476000,17,0,0,1
0,1184,1,1,3,0,0,0,0,3793250,27,0,1,0
3,1733,2,1,4,0,1,0,0,11011880,54,1,0,0
2,1106,1,1,3,1,0,2,3,9006900,30,0,1,0
4,2058,4,2,6,0,1,2,4,17076900,5,1,0,0
2,1055,1,1,3,1,1,0,4,8799000,12,0,1,0
6,1735,1,1,4,1,0,0,5,14217890,37,0,0,1
2,809,1,1,3,0,2,1,4,7347950,29,0,1,0
4,1335,2,1,4,0,1,2,4,9020160,8,0,1,0
0,652,1,1,2,0,2,0,4,5093750,35,0,0,1
2,1095,1,1,3,1,2,2,5,11301650,6,0,0,1
0,1477,2,2,4,0,0,1,3,7685250,13,0,1,0
3,1819,3,2,5,0,1,1,1,8380250,35,0,0,1
6,1982,2,1,5,1,1,2,5,15880930,19,0,1,0
5,1599,1,1,4,0,0,2,4,11391530,39,0,1,0
2,941,1,1,3,0,1,2,5,9696120,33,0,0,1
2,1198,1,1,3,0,1,1,5,9020650,39,0,1,0
1,967,1,1,3,1,0,1,0,10008525,35,1,0,0
3,1637,2,1,4,1,1,1,5,12129780,9,0,0,1
0,1678,2,2,4,0,1,0,2,6765500,47,0,0,1
1,1023,1,1,3,0,2,1,2,8847850,10,0,0,1
0,774,1,1,2,0,0,2,1,4577750,21,0,1,0
2,1032,1,1,3,0,1,2,3,11679950,33,1,0,0
2,889,1,1,3,1,1,2,5,10010430,34,0,0,1
0,974,1,1,3,0,1,1,4,5890500,42,0,1,0
0,790,1,1,2,1,0,1,5,6918500,50,0,1,0
0,931,1,1,3,0,0,1,2,5146250,25,0,1,0
1,659,1,1,2,1,2,2,3,7945975,25,0,1,0
4,2120,3,2,5,1,2,2,5,18604220,11,1,0,0
2,843,1,1,3,0,1,0,4,7358760,11,0,0,1
2,736,1,1,2,0,1,2,3,9435600,28,1,0,0
2,1053,1,1,3,1,1,0,3,7819750,33,0,1,0
3,1596,2,1,4,0,0,2,1,12536520,6,1,0,0
0,1368,2,2,4,0,2,0,2,5430500,50,0,1,0
5,1544,1,1,4,0,1,2,5,13241770,35,0,0,1
4,1486,2,1,4,0,1,1,3,12549700,5,1,0,0
2,1285,2,1,4,0,1,0,4,9317950,26,0,0,1
0,1501,2,2,4,1,1,2,1,7730750,27,0,1,0
4,2218,3,2,5,0,1,2,4,12731260,15,0,0,1
2,1117,1,1,3,1,1,0,5,9871100,6,0,1,0
5,1561,1,1,4,0,1,1,4,11325590,17,0,1,0
0,792,1,1,2,0,0,2,1,4315500,50,0,0,1
1,1212,2,2,4,0,1,1,3,8958560,24,0,1,0
6,1977,2,1,5,0,0,0,4,12133960,33,0,1,0
5,1965,2,1,5,0,1,2,5,22217590,22,1,0,0
0,775,1,1,2,0,1,1,3,4981250,49,0,1,0
2,892,1,1,3,1,0,0,4,8568240,32,0,0,1
4,1696,2,1,4,0,1,1,3,9303620,25,0,0,1
2,833,1,1,3,0,1,1,3,9890550,5,1,0,0
0,541,1,1,2,1,1,0,4,5995375,28,0,0,1
4,1414,2,1,4,1,1,2,3,10332200,6,0,0,1
3,1966,3,2,5,0,2,1,3,15899450,10,1,0,0
2,704,1,1,2,1,1,0,5,7769980,30,0,0,1
2,871,1,1,3,0,1,2,5,9414770,14,0,0,1
4,1380,2,1,4,1,2,2,5,11400820,11,0,0,1
6,1885,2,1,5,0,0,0,5,20602870,21,1,0,0
0,916,1,1,3,1,1,1,0,5488250,13,0,0,1
2,1115,1,1,3,0,1,1,4,12181500,38,1,0,0
2,919,1,1,3,0,2,1,3,11336600,12,1,0,0
0,883,1,1,2,0,1,0,1,4049375,25,0,0,1
4,2065,3,2,5,1,2,2,5,13033360,18,0,1,0
3,1869,3,2,5,0,2,2,4,11784400,5,0,0,1
3,1625,2,1,4,0,2,1,3,14197950,10,1,0,0
0,537,1,1,2,1,1,1,3,5332000,42,0,1,0
3,1534,2,1,4,1,1,0,5,9654890,42,0,1,0
2,1082,1,1,3,1,1,2,4,9732850,19,0,1,0
2,1279,2,1,4,0,0,2,5,11240430,24,0,0,1
6,1544,1,1,4,0,2,0,5,11566670,16,0,1,0
2,1101,1,1,3,1,1,1,4,13675700,18,1,0,0
0,1230,1,1,3,0,0,1,0,5436000,5,0,0,1
0,956,1,1,3,1,1,1,1,7686250,43,1,0,0
0,552,1,1,2,1,0,1,1,5254250,7,0,0,1
2,925,1,1,3,1,1,0,4,8583250,36,0,0,1
5,1822,2,1,5,1,1,2,5,14727220,36,0,1,0
6,1781,1,1,4,1,2,0,3,20288980,9,1,0,0
5,1628,1,1,4,0,0,2,4,13088250,13,0,0,1
4,1736,2,1,4,1,1,2,4,10622100,15,0,1,0
4,2016,3,2,5,0,1,2,4,11374960,8,0,1,0
1,779,1,1,2,0,2,2,0,6146755,37,0,0,1
2,1217,2,1,4,1,1,2,5,10718100,30,0,1,0
3,1601,2,1,4,1,1,1,2,13026890,37,1,0,0
0,1201,1,1,3,1,2,1,1,9505500,22,1,0,0
0,579,1,1,2,0,2,2,3,5709500,12,0,1,0
4,2289,4,2,6,0,1,2,5,18576840,22,1,0,0
1,1023,1,1,3,1,1,1,2,9012665,31,0,0,1
4,1900,3,2,5,1,1,1,5,16434500,25,1,0,0
2,807,1,1,3,1,1,1,5,9330090,22,0,0,1
6,1653,1,1,4,1,0,0,5,19002540,32,1,0,0
4,1452,2,1,4,1,2,1,4,10377680,12,0,0,1
6,1934,2,1,5,0,2,0,5,21447680,9,1,0,0
3,1972,3,2,5,0,2,2,5,11475260,18,0,1,0
5,1606,1,1,4,0,0,0,5,11455900,15,0,1,0
6,1908,2,1,5,0,0,1,4,20398010,23,1,0,0
2,741,1,1,2,0,0,0,3,8258600,32,1,0,0
1,734,1,1,2,1,2,2,1,10217940,36,1,0,0
6,1504,1,1,4,1,0,0,3,16595430,24,1,0,0
2,1121,1,1,3,0,0,0,3,7161000,39,0,1,0
5,1979,2,1,5,1,0,0,4,12952300,35,0,1,0
0,1105,1,1,3,1,2,0,2,8936750,45,1,0,0
3,1528,2,1,4,0,0,2,0,7085950,50,0,0,1
5,1712,1,1,4,1,1,0,3,12498810,25,0,0,1
1,955,1,1,3,0,0,1,5,9552295,13,0,0,1
2,802,1,1,3,0,0,2,4,8022740,28,0,0,1
0,701,1,1,2,1,1,0,0,3785500,8,0,1,0
0,1418,2,2,4,1,1,0,1,6555750,40,0,0,1
1,1155,1,1,3,0,0,0,5,13468145,23,1,0,0
2,1061,1,1,3,1,1,2,5,10157300,38,0,1,0
4,2258,4,2,6,0,1,1,4,17346200,20,1,0,0
2,947,1,1,3,0,1,2,5,9060600,12,0,1,0
4,1868,3,2,5,1,2,2,4,12043540,29,0,0,1
6,1713,1,1,4,0,2,0,4,12733640,30,0,0,1
2,886,1,1,3,0,1,1,3,10354350,9,1,0,0
4,2122,3,2,5,0,1,1,5,17155600,20,1,0,0
0,980,1,1,3,0,1,1,3,6184500,36,0,0,1
5,1916,2,1,5,1,2,2,5,23407860,8,1,0,0
4,2079,3,2,5,0,1,2,5,17593940,27,1,0,0
0,1377,2,2,4,0,0,1,2,6100250,37,0,1,0
4,2363,4,2,6,0,1,2,4,18457180,19,1,0,0
0,1568,2,2,4,1,0,2,2,7814500,46,0,1,0
1,1210,2,2,4,1,1,1,3,11226950,10,0,0,1
0,1179,1,1,3,0,2,0,2,5874250,13,0,1,0
1,822,1,1,3,1,1,2,5,9688485,39,0,1,0
2,1235,2,1,4,0,0,0,3,7999200,28,0,1,0
6,1735,1,1,4,1,1,2,5,21770500,30,1,0,0
2,745,1,1,2,1,2,1,3,7618500,22,0,1,0
2,794,1,1,2,0,2,2,3,6762300,38,0,1,0
6,1979,2,1,5,1,1,1,4,22726060,8,1,0,0
6,1641,1,1,4,1,1,1,4,13255480,45,0,0,1
3,1718,2,1,4,0,2,0,0,11913820,6,1,0,0
2,706,1,1,2,1,1,1,3,7169720,38,0,0,1
1,728,1,1,2,0,2,1,2,9094300,20,1,0,0
3,1948,3,2,5,0,1,2,1,8988520,26,0,1,0
6,1863,2,1,5,0,1,2,4,13912330,32,0,0,1
5,1849,2,1,5,1,2,1,3,21104380,14,1,0,0
3,1528,2,1,4,0,2,0,1,7882680,14,0,0,1
5,1979,2,1,5,1,2,1,3,14657040,16,0,0,1
4,1639,2,1,4,1,1,1,4,11097000,21,0,0,1
0,796,1,1,2,1,0,2,0,4788000,38,0,0,1
2,794,1,1,2,1,2,0,5,8548150,25,0,1,0
1,748,1,1,2,1,2,1,1,7174975,5,0,0,1
2,1278,2,1,4,0,1,2,4,10573610,13,0,0,1
1,838,1,1,3,1,1,0,3,8346035,9,0,0,1
4,2459,4,2,6,1,1,1,3,11716760,28,0,1,0
0,1358,2,2,4,1,1,2,1,7130000,40,0,1,0
0,731,1,1,2,0,0,1,5,6117625,40,0,0,1
1,973,1,1,3,1,1,2,0,10979125,35,1,0,0
5,1757,1,1,4,0,1,1,5,13635670,13,0,0,1
5,1995,2,1,5,1,1,0,3,13923340,22,0,0,1
2,870,1,1,3,0,0,0,4,7234950,21,0,1,0
2,1035,1,1,3,0,1,0,5,8274200,31,0,0,1
4,2205,3,2,5,0,2,1,3,16473460,23,1,0,0
2,709,1,1,2,0,2,2,5,11230600,16,1,0,0
0,1206,1,1,3,0,0,0,2,5752250,20,0,0,1
1,685,1,1,2,1,2,2,0,6980335,9,0,0,1
5,1690,1,1,4,0,1,0,5,19260550,20,1,0,0
1,786,1,1,2,0,1,1,3,7044865,11,0,1,0
2,1136,1,1,3,0,1,1,4,8655900,18,0,1,0
2,1268,2,1,4,0,1,0,5,13982900,18,1,0,0
0,1012,1,1,3,1,0,2,2,6986750,35,0,0,1
2,1198,1,1,3,1,0,0,4,13891800,4,1,0,0
0,1152,1,1,3,1,0,0,3,6340500,42,0,1,0
2,1034,1,1,3,0,1,0,5,12053400,24,1,0,0
6,1869,2,1,5,1,1,0,5,21283130,39,1,0,0
2,773,1,1,2,1,1,1,5,8824900,6,0,1,0
4,2273,4,2,6,0,2,2,4,11950520,6,0,1,0
2,956,1,1,3,0,2,2,5,9892670,29,0,0,1
1,939,1,1,3,0,0,2,2,8116455,37,0,0,1
4,1938,3,2,5,0,1,1,5,10161000,30,0,1,0
